user_id,time,latitude,longitude,coordinates,count,plastic,slippers,plastic wrapper,plastic spoon,plastic bag,thermocol,plastic plate,plastic bottle,plastic cup,static plastic,moving plastic,plastic_area,YoloV8-score,YoloNAS-score,FasterRCNN-score,DETR-score,Ensemble-score,city,state,region,weather,temperature
7d00f20eddd34ecb9a16949a97f8cde1,2023-04-03,22.495009804417236,85.63914234842883,"[[247, 79, 342, 92], [1602, 73, 1626, 173], [299, 656, 395, 753], [1836, 1043, 1906, 1071], [1408, 831, 1424, 877], [1352, 432, 1389, 512], [1372, 711, 1470, 728], [1092, 902, 1160, 965], [312, 794, 407, 854], [220, 946, 273, 1030], [923, 360, 985, 398], [1186, 974, 1196, 1005], [1090, 337, 1154, 411]]",13,3,3,0,1,0,0,0,5,1,4,9,42107,82.19,76.07,81.2,88.01,90.88,West Singhbhum,Jharkhand,north-east,clouds,27.6
3df74ddc06ba43ec9645519c219fc003,2023-05-06,29.58512004842875,77.87455847336561,"[[636, 138, 702, 154], [1144, 135, 1207, 222], [161, 647, 199, 699], [638, 1025, 697, 1061], [1309, 233, 1394, 278], [1582, 361, 1655, 425], [1634, 310, 1682, 379], [1313, 240, 1378, 274], [547, 758, 608, 818], [761, 409, 812, 458], [1051, 933, 1142, 963], [553, 278, 568, 317], [1024, 962, 1096, 1039], [369, 11, 433, 87]]",14,5,5,3,1,0,0,0,0,0,9,5,44538,77.13,90.54,85.31,92.73,97.46,Muzaffarnagar,Uttar Pradesh,north-west,clear,27.6
e6aedd8ace724318b5e2d789b5956f76,2023-06-13,32.961257840941144,76.52746780668194,"[[1269, 629, 1279, 689], [580, 356, 676, 406], [1455, 126, 1468, 170], [665, 898, 719, 948], [5, 426, 58, 477], [1914, 136, 1938, 189], [1240, 181, 1324, 228], [1659, 226, 1712, 272], [1799, 694, 1873, 721], [1163, 560, 1257, 650], [1462, 202, 1510, 240], [539, 777, 615, 792], [904, 717, 938, 815], [606, 643, 698, 665], [307, 905, 395, 974], [981, 615, 1022, 708], [1824, 767, 1883, 810], [1220, 116, 1296, 169], [364, 780, 374, 846], [1464, 101, 1524, 174], [1882, 37, 1970, 91], [907, 295, 928, 344], [1187, 104, 1267, 117], [1216, 1065, 1296, 1099], [682, 479, 740, 562], [799, 962, 888, 999], [1217, 183, 1252, 195], [1571, 474, 1618, 566], [882, 1052, 957, 1106]]",29,0,5,3,4,5,4,0,4,4,13,16,85743,82.27,94.88,81.13,92.46,95.34,Chamba,Himachal Pradesh,north-west,clouds,8.4
d99a5eff03d84e6db88f3cf961f28b28,2023-05-13,28.040224576685546,75.95649703842057,"[[884, 758, 936, 804], [241, 958, 289, 1018], [512, 742, 526, 798], [773, 1009, 794, 1049]]",4,3,0,0,0,0,0,0,0,1,1,3,6896,82.06,87.47,87.16,72.3,91.84,Jhunjhunu,Rajasthan,north-west,clouds,32.6
4274f594db114b0c82d1f7295c25ab8b,2023-06-18,19.48893889832639,75.25703165794805,"[[914, 431, 976, 528], [1072, 562, 1161, 589], [34, 517, 108, 571], [1792, 532, 1851, 560], [288, 73, 365, 99], [29, 728, 79, 743], [964, 729, 1048, 811], [1171, 372, 1189, 428], [1717, 261, 1808, 342], [671, 903, 702, 945], [736, 1058, 818, 1129], [738, 1007, 823, 1103], [273, 159, 335, 256], [245, 132, 256, 222]]",14,5,5,0,2,0,0,0,2,0,5,9,54372,86.52,74.32,84.67,90.43,93.96,Ahmednagar,Maharashtra,south-west,clouds,28.6
b0431307638a447b9d63589e09048d3d,2023-06-06,26.804719197295736,94.03852308116551,"[[0, 108, 37, 146], [968, 927, 1039, 1018], [969, 158, 989, 185], [1142, 405, 1173, 453], [436, 758, 458, 768]]",5,0,0,0,0,0,0,5,0,0,2,3,10115,82.53,90.37,98.34,71.92,94.87,Jorhat,Assam,north-east,clear,27.7
d04f0f17389149fda5554d52b34c0008,2023-07-20,17.34233721627986,74.52956186645851,"[[3, 620, 65, 714], [384, 458, 454, 495], [634, 560, 720, 619], [1863, 283, 1955, 328], [1116, 452, 1144, 549], [1589, 96, 1665, 194], [1151, 41, 1181, 133], [124, 125, 163, 182], [473, 1036, 564, 1063], [91, 809, 169, 867], [830, 380, 886, 411], [594, 792, 669, 864], [350, 235, 407, 276], [1403, 458, 1497, 506], [562, 826, 612, 911], [1474, 287, 1490, 343], [870, 1021, 970, 1078], [1878, 379, 1968, 461], [1697, 794, 1780, 849], [320, 359, 375, 406], [964, 448, 1051, 539], [1620, 1014, 1691, 1030], [1183, 426, 1207, 474], [1452, 637, 1533, 723]]",24,4,0,0,5,3,0,4,5,3,20,4,96292,81.36,75.19,89.07,91.73,91.18,Sangli,Maharashtra,south-west,clouds,26.1
e20e680f8f654ab692a2b6ded1f9d8fb,2023-04-18,25.05267909489435,72.82748516610576,"[[1380, 220, 1475, 255], [1874, 238, 1921, 262], [324, 83, 413, 103], [1058, 851, 1139, 895], [1156, 407, 1224, 422], [1376, 67, 1422, 95], [893, 17, 906, 115], [128, 1027, 142, 1041], [686, 23, 720, 73], [1147, 1014, 1199, 1080], [1630, 976, 1674, 1048]]",11,0,4,0,0,0,5,0,0,2,10,1,21875,85.25,84.17,91.33,85.69,96.1,Sirohi,Rajasthan,north-west,clouds,29.9
28e79bc7f5be4636b5415744f5b310d0,2023-05-11,27.289136524884608,80.93221423254413,"[[1450, 30, 1472, 128], [1415, 270, 1511, 323], [1098, 50, 1182, 88], [1728, 405, 1764, 473], [753, 391, 833, 425], [419, 325, 512, 398], [1884, 654, 1976, 672], [844, 807, 878, 856], [1067, 1052, 1111, 1095], [42, 523, 138, 550], [1769, 398, 1818, 441], [1261, 19, 1297, 94], [1850, 417, 1892, 490], [569, 579, 660, 668], [585, 802, 618, 849], [866, 863, 930, 883], [1320, 33, 1407, 55], [349, 786, 422, 857], [1028, 171, 1060, 234], [908, 903, 923, 994], [160, 85, 238, 170], [1571, 249, 1647, 308], [268, 126, 321, 202], [1016, 496, 1061, 569], [827, 1033, 917, 1054]]",25,3,0,3,2,5,4,2,2,4,22,3,79797,81.38,72.04,92.19,75.52,89.15,Sitapur,Uttar Pradesh,north-east,clear,29.6
083ff470684f45d58f6f96c6ce5e7fbf,2023-07-04,25.479424113610712,91.56768358790369,"[[1052, 125, 1109, 211], [52, 915, 139, 965], [1854, 630, 1926, 722], [1529, 646, 1618, 668], [250, 791, 347, 856], [1697, 859, 1745, 944], [1627, 302, 1687, 347], [177, 492, 212, 554], [1341, 702, 1369, 772], [1509, 601, 1593, 688]]",10,3,0,0,0,3,4,0,0,0,6,4,42357,89.77,95.07,94.0,75.39,99.25409157713912,South West Khasi Hills,Meghalaya,north-east,clouds,18.0
8a8c419b99cc435abaefb82a2af451fb,2023-07-01,22.446901371796983,86.00135791572015,"[[1444, 770, 1526, 868], [1211, 577, 1229, 598], [929, 738, 992, 832], [115, 1014, 175, 1078], [699, 116, 760, 185], [637, 128, 682, 203], [154, 997, 214, 1052], [318, 64, 365, 114], [156, 815, 236, 827], [416, 867, 492, 892], [1170, 318, 1198, 341]]",11,3,4,0,0,0,0,0,0,4,1,10,34914,93.92,93.33,80.78,84.63,97.28,Mayurbhanj,Odisha,north-east,clouds,30.5
b603fd909c2a4b42911e6670c9bd080e,2023-05-02,18.6760959836875,75.02213359879113,"[[334, 95, 378, 113], [1740, 310, 1774, 392], [1163, 970, 1218, 1026], [111, 478, 147, 527], [1482, 147, 1536, 162]]",5,5,0,0,0,0,0,0,0,0,1,4,9234,97.05,79.03,75.76,76.72,90.76,Ahmednagar,Maharashtra,south-west,clouds,30.0
1a5b173ad1b74cff8a5a2152d61e9d34,2023-04-19,12.334526647523983,78.6809417484363,"[[1303, 725, 1320, 791], [553, 1016, 575, 1109], [375, 900, 431, 986], [1067, 849, 1154, 921], [306, 564, 346, 662], [1591, 649, 1613, 698], [1729, 656, 1789, 666], [971, 390, 1032, 419], [663, 118, 723, 178], [786, 972, 815, 1030], [1527, 308, 1572, 398], [1343, 378, 1412, 400], [445, 690, 516, 774], [1657, 621, 1671, 645], [1427, 171, 1442, 200], [1486, 601, 1502, 613], [1377, 1031, 1451, 1110], [63, 311, 130, 326]]",18,0,0,4,5,5,0,3,0,1,1,17,46243,94.15,84.86,96.83,86.54,99.72630932693463,Tirupattur,Tamil Nadu,south-east,clouds,21.2
6718ed96b1ee43839d7edabca468c8e6,2023-03-17,25.220067651086286,79.05959294083671,"[[1580, 24, 1613, 34], [414, 230, 469, 321], [670, 486, 764, 532], [946, 755, 997, 778], [673, 523, 768, 615], [366, 167, 382, 205], [1110, 101, 1193, 144], [805, 165, 869, 238], [1634, 986, 1705, 1021], [1879, 659, 1907, 705], [1004, 354, 1032, 426], [337, 1028, 436, 1081], [855, 140, 949, 150], [1200, 760, 1246, 811], [21, 375, 60, 410], [808, 230, 831, 254], [560, 170, 643, 232], [1521, 644, 1575, 682], [1907, 514, 1943, 605], [1511, 486, 1583, 516], [1407, 927, 1424, 987], [382, 196, 397, 286], [1212, 764, 1289, 802]]",23,1,4,3,3,1,5,1,5,0,3,20,62590,84.24,77.42,85.59,89.69,93.02,Tikamgarh,Madhya Pradesh,north-east,clouds,29.5
5530bd7d7ae045d9b7bae128e879ba5c,2023-06-22,17.227073686907772,73.77354633168896,"[[115, 379, 166, 437], [1732, 652, 1752, 738], [353, 474, 384, 537], [1177, 725, 1270, 745], [992, 15, 1031, 42], [1199, 402, 1221, 433], [1469, 277, 1565, 347], [493, 129, 584, 187], [541, 115, 616, 148], [995, 811, 1071, 905], [769, 518, 854, 569], [1832, 1033, 1921, 1098], [1428, 506, 1503, 557], [1597, 572, 1623, 633], [1363, 8, 1438, 23], [1132, 1010, 1181, 1022], [1865, 526, 1899, 613], [849, 533, 924, 581], [1881, 412, 1953, 422], [1000, 705, 1063, 795], [1504, 663, 1561, 734]]",21,2,1,2,2,0,3,3,4,4,1,20,66082,73.08,72.79,82.05,70.16,81.26,Sangli,Maharashtra,south-west,clouds,20.2
2d23f3433617464d886383fcb793da7e,2023-06-18,24.99885993794259,85.2311566372385,"[[837, 26, 878, 65], [315, 149, 410, 184], [1317, 902, 1358, 978], [1353, 620, 1442, 652], [1398, 277, 1457, 298], [1082, 855, 1095, 902], [147, 633, 158, 722], [1871, 552, 1911, 578], [88, 860, 165, 902], [980, 444, 1034, 486]]",10,0,2,1,0,0,4,2,1,0,2,8,20259,83.74,78.78,80.63,76.13,89.82,Gaya,Bihar,north-east,clouds,31.2
62e2021ce5b34bcd8b0da7746d440109,2023-07-09,28.89582807791346,78.68899338160531,"[[860, 297, 899, 313], [1239, 97, 1290, 185], [904, 332, 995, 377], [845, 146, 945, 182], [971, 666, 985, 755], [1423, 1015, 1458, 1058], [1799, 1080, 1833, 1112], [279, 436, 341, 450], [73, 943, 127, 1026], [357, 293, 445, 368], [1471, 623, 1486, 651], [481, 1003, 497, 1064], [1776, 688, 1825, 734], [652, 737, 674, 813], [1014, 951, 1097, 1009]]",15,0,3,0,2,5,3,2,0,0,14,1,38732,85.19,80.76,90.89,83.62,93.58,Moradabad,Uttar Pradesh,north-east,clear,28.3
eb938f0f144f42b9bd8dac38cf0a7cef,2023-06-16,15.54448709114341,75.91563567561147,"[[1580, 962, 1638, 1014], [315, 163, 414, 249], [629, 565, 666, 638], [765, 817, 824, 916], [1200, 1064, 1254, 1136], [784, 653, 829, 704], [1255, 631, 1307, 687], [1665, 977, 1720, 1043], [991, 645, 1021, 695], [1329, 735, 1342, 771], [1703, 316, 1733, 350], [1630, 165, 1722, 188], [1894, 164, 1908, 224], [857, 464, 946, 549], [1144, 1065, 1157, 1075], [866, 273, 907, 326], [943, 554, 1000, 594], [497, 781, 594, 821], [1062, 927, 1104, 989], [839, 695, 868, 770], [1183, 144, 1276, 240], [959, 465, 1024, 528], [1477, 917, 1571, 943], [1207, 298, 1227, 381], [752, 390, 852, 484], [1628, 625, 1666, 658], [625, 744, 718, 765], [1608, 175, 1629, 251], [310, 1079, 404, 1168], [913, 381, 1012, 420], [1385, 93, 1420, 177], [127, 571, 189, 624], [11, 71, 89, 93], [1748, 845, 1762, 926], [497, 150, 525, 189], [795, 476, 831, 508]]",36,5,5,3,1,4,3,5,5,5,3,33,114425,84.29,78.92,80.46,85.97,88.73,Koppal,Karnataka,south-west,clouds,26.7
b00627756ea0419e9080f0a8d535fad3,2023-06-17,30.959340914023816,76.12505262522933,"[[924, 8, 967, 20], [1535, 801, 1617, 900], [1156, 407, 1191, 495], [1566, 126, 1644, 173], [1279, 422, 1322, 445], [1712, 609, 1745, 675], [1624, 144, 1644, 181], [1490, 977, 1512, 1057], [1877, 959, 1966, 977], [592, 882, 649, 911], [1783, 272, 1875, 312]]",11,0,1,0,0,0,2,0,4,4,11,0,27982,90.52,86.32,74.95,96.03,94.49,Ludhiana,Punjab,north-west,clear,27.5
dd94129e7be444c394c879078ad40899,2023-07-08,21.74111573009418,88.98648347829605,"[[1309, 23, 1362, 113], [501, 606, 534, 650], [346, 31, 371, 67], [1516, 207, 1580, 292], [520, 288, 580, 352], [419, 784, 449, 842], [783, 1073, 795, 1152], [368, 455, 401, 549], [1207, 522, 1294, 571], [1170, 764, 1265, 814], [1115, 9, 1162, 42], [1539, 597, 1598, 643], [86, 682, 114, 736], [1561, 91, 1574, 166], [1471, 668, 1569, 747], [1162, 471, 1198, 531], [369, 585, 386, 642], [153, 197, 236, 238], [786, 386, 816, 463], [626, 851, 650, 867], [549, 20, 596, 66]]",21,2,5,3,5,0,0,4,2,0,4,17,57087,86.16,80.59,93.83,81.15,91.81,South 24 Parganas,West Bengal,south-east,clouds,29.3
78cb0dd83c3a4e3682d12c87001c8627,2023-03-18,25.945047073840605,85.56369111361202,"[[647, 814, 724, 904], [1478, 267, 1536, 350], [31, 198, 101, 268], [801, 801, 889, 825], [1799, 574, 1836, 627], [1789, 407, 1832, 475], [319, 294, 406, 363], [909, 360, 955, 457], [949, 998, 1002, 1057]]",9,0,0,4,0,0,0,2,3,0,9,0,37233,77.55,92.35,84.59,85.24,94.67,Muzaffarpur,Bihar,north-east,clouds,32.0
74397c3e9e644da39218696e2769a203,2023-07-19,21.23593224032226,73.49740967777502,"[[804, 164, 866, 233], [323, 528, 362, 597], [1041, 739, 1109, 777], [1354, 11, 1389, 60], [407, 621, 452, 675], [51, 429, 102, 447], [6, 575, 20, 588], [416, 1043, 437, 1061], [500, 914, 521, 989], [396, 630, 468, 676], [643, 808, 653, 822], [413, 387, 443, 464], [944, 601, 972, 617], [1417, 351, 1454, 367], [1074, 32, 1128, 103]]",15,0,0,0,4,4,0,2,5,0,8,7,27387,77.16,79.28,94.39,76.04,91.36,Tapi,Gujarat,south-west,clouds,25.0
1432b7c7b7c847f68102e21545a20d88,2023-06-06,25.360362017144524,87.9578937864311,"[[1658, 666, 1746, 731], [1206, 85, 1246, 180], [28, 653, 66, 715], [1587, 1063, 1632, 1090], [1448, 316, 1476, 336], [816, 662, 855, 758], [1885, 823, 1971, 838], [695, 638, 769, 656], [1658, 930, 1756, 1020], [1663, 58, 1715, 129], [18, 528, 61, 543], [1539, 211, 1576, 249], [1398, 483, 1462, 558], [519, 32, 618, 127], [1820, 484, 1852, 542], [181, 542, 202, 603], [704, 641, 771, 699], [189, 16, 226, 85], [192, 836, 235, 934], [622, 299, 698, 350], [1458, 166, 1547, 218], [1475, 159, 1562, 202], [1310, 493, 1389, 574], [593, 585, 633, 654], [882, 12, 956, 78], [505, 1011, 582, 1099], [622, 1015, 682, 1104], [2, 507, 23, 595]]",28,0,2,3,4,4,2,4,5,4,20,8,102827,95.73,99.87,86.94,84.4,99.61531992259981,Maldah,West Bengal,north-east,clear,31.4
3c268c9f4e424ad0a7cccc67a5105770,2023-07-10,21.898682312709745,80.7252196664143,"[[562, 608, 606, 620], [1680, 295, 1725, 347], [1226, 682, 1280, 765], [524, 779, 572, 854], [1916, 603, 1940, 638], [1205, 770, 1302, 826], [367, 631, 418, 658], [340, 394, 387, 474], [58, 590, 100, 684], [278, 9, 305, 51], [73, 389, 139, 463], [958, 621, 985, 675], [1854, 578, 1881, 636], [1795, 939, 1858, 978], [238, 71, 271, 153], [674, 942, 728, 955], [175, 1070, 232, 1148], [1178, 637, 1275, 669], [1173, 1044, 1263, 1090], [1152, 798, 1252, 818], [803, 1033, 850, 1096], [1599, 522, 1688, 594], [1023, 926, 1041, 1025], [864, 572, 953, 608], [1482, 1043, 1497, 1126], [1202, 1074, 1272, 1172], [604, 721, 631, 763], [59, 183, 69, 200]]",28,0,1,5,5,4,4,3,1,5,22,6,78668,72.95,87.67,96.64,70.26,88.19,Balaghat,Madhya Pradesh,south-east,clouds,24.4
755084ff49cc45ff8ca8a565dd56f760,2023-05-05,33.664601907314854,77.92643104858193,"[[323, 819, 369, 911]]",1,0,0,1,0,0,0,0,0,0,1,0,4232,93.14,72.58,89.48,93.22,93.9,Leh,Ladakh,north-west,clear,12.0
2881ac98f17740c79dff15200b56c85e,2023-06-15,23.810967487169176,92.97057537729287,"[[1800, 756, 1891, 778], [1067, 595, 1106, 640], [1148, 932, 1202, 1026], [1102, 270, 1143, 287], [1574, 411, 1657, 483], [123, 525, 172, 548], [177, 194, 223, 265], [182, 923, 216, 975], [607, 955, 630, 984], [183, 451, 269, 473], [556, 856, 603, 931], [1194, 777, 1226, 794], [1570, 311, 1600, 381], [928, 887, 994, 958]]",14,0,5,4,0,0,0,4,1,0,3,11,35081,82.93,92.0,72.82,89.2,93.82,Saitual,Mizoram,north-east,clouds,20.4
08913becf2a845bba7702b2af9605541,2023-07-17,31.784152675120662,77.73156080559204,"[[1552, 320, 1612, 373], [531, 996, 613, 1007], [1333, 178, 1349, 195], [696, 553, 720, 590], [431, 809, 469, 893], [1837, 1058, 1898, 1117], [1705, 101, 1743, 170], [576, 822, 606, 859], [1853, 85, 1904, 153], [1381, 675, 1405, 775], [596, 1008, 688, 1029], [1034, 653, 1093, 671], [1461, 497, 1499, 566], [75, 257, 168, 357], [880, 207, 900, 299], [265, 1003, 336, 1039], [462, 970, 484, 981], [430, 1018, 487, 1097], [1699, 998, 1731, 1012], [1735, 834, 1834, 904], [1240, 391, 1280, 420], [160, 677, 208, 687], [1677, 1006, 1745, 1047], [1499, 486, 1546, 566], [769, 432, 861, 457], [1153, 658, 1193, 721]]",26,3,0,1,4,2,4,4,4,4,3,23,66076,75.39,85.57,78.32,76.57,88.22,Kullu,Himachal Pradesh,north-west,clouds,-0.2
4bdfae93d4c84ff0be29333d6b2e9f47,2023-05-20,30.544057393817905,78.41340380449967,"[[718, 353, 751, 371], [1803, 850, 1823, 901], [1573, 473, 1618, 523], [541, 997, 607, 1031], [310, 723, 327, 807], [829, 949, 879, 1007], [1453, 489, 1485, 535], [901, 485, 979, 531], [1078, 1009, 1150, 1049]]",9,0,0,4,2,0,3,0,0,0,4,5,18376,76.71,91.56,96.37,74.28,91.36,Uttarkashi,Uttarakhand,north-west,clouds,19.6
586bee66a5724aefb33506b304ab5677,2023-08-09,14.852076207515138,76.24099351022113,"[[1402, 124, 1493, 165], [993, 203, 1070, 276], [853, 522, 941, 559], [1786, 610, 1831, 693], [597, 280, 696, 372], [344, 66, 364, 110], [1377, 984, 1439, 1054], [1784, 39, 1883, 113], [1120, 337, 1214, 350], [1029, 914, 1069, 998]]",10,0,1,0,2,3,0,1,0,3,6,4,42579,83.09,84.68,81.44,87.41,95.99,Vijayanagara,Karnataka,south-west,clouds,26.2
e23c3e57edcf470cb2d614d0f8cd332b,2023-03-13,17.39774295456943,75.68570517712344,"[[979, 650, 1033, 724], [1458, 466, 1497, 563], [802, 42, 813, 133], [1010, 204, 1081, 263], [541, 980, 560, 1040], [1868, 1018, 1895, 1070], [1374, 54, 1405, 69], [807, 430, 859, 501], [628, 604, 690, 648], [1631, 784, 1669, 797], [1311, 342, 1358, 426], [760, 870, 841, 927], [1161, 386, 1251, 454], [1106, 637, 1164, 660], [841, 275, 928, 358], [1740, 1029, 1821, 1071], [1015, 872, 1043, 898], [272, 929, 306, 945], [1496, 327, 1521, 410], [1572, 306, 1647, 394], [900, 1023, 941, 1086], [1110, 435, 1121, 508], [819, 623, 862, 672], [714, 530, 810, 594], [1100, 679, 1150, 730], [1708, 410, 1764, 420], [625, 602, 673, 694], [336, 806, 401, 830]]",28,3,3,4,5,4,4,3,1,1,10,18,80204,88.51,77.26,73.14,72.67,84.78,Vijayapura,Karnataka,south-west,clouds,32.7
773773e4f8f04984b610d606cdb066ea,2023-03-29,18.693635818020763,75.09143774636247,"[[1230, 715, 1317, 796], [878, 887, 912, 918], [1512, 598, 1601, 628], [396, 569, 460, 634], [1101, 823, 1121, 842], [1397, 576, 1462, 598], [472, 859, 565, 951]]",7,3,3,1,0,0,0,0,0,0,7,0,25297,91.26,78.66,74.18,72.92,87.59,Ahmednagar,Maharashtra,south-west,clouds,30.0
921f911806324e788b6fa38aa197e81c,2023-05-05,19.088149835971805,78.42430918304129,"[[236, 983, 282, 1022], [48, 230, 84, 269], [1570, 649, 1605, 732], [1005, 109, 1058, 161], [1486, 496, 1555, 549], [192, 537, 214, 560], [1358, 876, 1437, 953], [1595, 880, 1613, 918], [192, 886, 212, 920], [1788, 1048, 1846, 1087], [62, 806, 87, 883], [1611, 518, 1621, 532], [739, 707, 778, 732]]",13,0,1,2,0,5,0,1,2,2,13,0,25771,95.08,70.86,94.9,91.95,97.54,Nirmal,Telangana,south-west,clouds,25.9
ef1a4f8810f04b9aa1e002c1354b2495,2023-07-31,22.705189930076745,84.02920312240317,"[[603, 312, 671, 348], [1420, 729, 1452, 753], [1527, 534, 1610, 613], [1092, 517, 1181, 560], [1045, 477, 1108, 571], [15, 533, 110, 577], [906, 90, 989, 113], [1162, 230, 1182, 281], [202, 390, 273, 476], [1846, 287, 1939, 299], [423, 510, 443, 572], [1342, 1028, 1403, 1118], [41, 926, 108, 996], [1410, 537, 1440, 569], [445, 820, 503, 844], [509, 357, 524, 368], [509, 133, 571, 154]]",17,5,4,0,2,4,0,0,1,1,7,10,49092,87.24,95.44,77.3,90.4,93.99,Jashpur,Chhattisgarh,north-east,clouds,26.5
4533545f888343b0962b0cd7b554bb1a,2023-07-08,33.02725520910061,74.82439685295708,"[[1828, 344, 1911, 441], [238, 142, 331, 197], [843, 617, 932, 627], [1777, 992, 1796, 1064], [1013, 34, 1044, 64], [661, 340, 683, 403], [63, 280, 88, 377], [995, 11, 1031, 65], [578, 1056, 616, 1091], [978, 48, 1042, 144], [1160, 149, 1248, 239], [236, 867, 294, 945], [1152, 806, 1217, 902], [56, 652, 114, 674], [647, 323, 720, 352], [1719, 888, 1799, 902], [1384, 1075, 1408, 1094], [1822, 446, 1917, 458], [1082, 1017, 1116, 1052], [1068, 922, 1149, 1003], [321, 946, 339, 992], [431, 442, 467, 480]]",22,2,1,3,1,5,5,4,0,1,2,20,64323,87.34,82.76,72.51,92.29,92.51,Reasi,Jammu and Kashmir,north-west,clear,27.1
ca9f3aa41f5446b18212c113f8c59af5,2023-04-22,24.36230535931526,77.03741939824125,"[[291, 280, 366, 352], [1730, 5, 1815, 49], [88, 965, 155, 1049], [1089, 274, 1176, 346], [1205, 346, 1216, 423], [1638, 267, 1666, 324], [143, 743, 222, 771], [1278, 666, 1293, 689], [1349, 934, 1447, 948], [1622, 657, 1667, 720], [1764, 798, 1821, 853], [490, 470, 572, 516], [1809, 537, 1841, 624], [178, 891, 208, 954], [85, 826, 134, 918], [603, 1073, 663, 1094], [1656, 700, 1684, 751], [366, 148, 451, 196], [226, 563, 301, 586], [736, 758, 777, 796], [383, 303, 411, 363], [299, 654, 348, 694], [702, 811, 790, 861]]",23,5,4,2,2,4,1,5,0,0,17,6,64419,84.12,75.96,77.46,75.04,86.76,Guna,Madhya Pradesh,north-west,clouds,26.1
9ff6b60642a84cf39b61e4c332caca2d,2023-07-15,17.023130464449387,73.71593952257547,"[[1456, 1020, 1497, 1064], [1281, 116, 1341, 132], [370, 679, 430, 697], [1345, 224, 1432, 300], [1269, 333, 1366, 354], [769, 854, 850, 929], [1633, 345, 1707, 380], [1796, 994, 1848, 1090], [1217, 142, 1253, 196], [877, 805, 970, 882], [1717, 499, 1779, 557], [1129, 114, 1166, 126], [1131, 238, 1182, 299], [1663, 1001, 1685, 1082], [479, 819, 500, 909], [342, 54, 376, 149], [536, 557, 554, 588], [539, 922, 559, 943], [388, 392, 470, 446], [1822, 95, 1899, 145]]",20,5,0,0,4,3,0,5,0,3,4,16,58564,80.93,73.83,97.89,91.18,96.18,Ratnagiri,Maharashtra,south-west,clouds,25.1
63d1da8f82c04a99bf15078a88528221,2023-06-29,24.317829205603214,76.03423444238217,"[[815, 1054, 855, 1145], [524, 739, 623, 797], [944, 518, 990, 546], [985, 323, 1056, 335], [1041, 808, 1077, 821], [474, 102, 495, 136], [732, 103, 819, 138], [1241, 969, 1321, 1017], [1407, 453, 1443, 542], [1918, 336, 1957, 388], [872, 965, 932, 1020], [915, 160, 969, 174], [1435, 1077, 1494, 1166], [138, 132, 213, 188], [1468, 216, 1501, 231]]",15,1,3,1,2,0,3,4,1,0,3,12,38823,75.82,74.29,77.62,85.84,83.5,Jhalawar,Rajasthan,north-west,clouds,27.4
170c17e966b347e6be55b1b762eb18df,2023-05-23,17.321235071342553,82.44619657151834,"[[1490, 478, 1548, 496], [401, 11, 481, 34], [1835, 719, 1858, 793], [495, 827, 566, 905], [1231, 436, 1277, 519], [1548, 223, 1606, 309], [1426, 630, 1500, 667], [51, 1002, 133, 1072], [268, 459, 329, 534], [1051, 419, 1112, 466], [746, 849, 794, 887], [921, 919, 1005, 1002], [190, 681, 268, 713], [404, 754, 489, 814], [1517, 495, 1545, 507], [1857, 591, 1892, 684], [410, 679, 422, 701], [958, 840, 1012, 926], [1537, 704, 1553, 795], [1851, 1009, 1951, 1084], [732, 415, 769, 515], [1562, 190, 1652, 225], [722, 940, 781, 1033], [1696, 974, 1776, 1039], [1248, 709, 1262, 745], [1712, 255, 1731, 266], [91, 782, 117, 806], [619, 132, 671, 173]]",28,5,2,3,2,2,3,5,2,4,1,27,89703,87.43,94.58,71.04,80.84,92.6,Kakinada,Andhra Pradesh,south-east,clouds,28.0
bf257d18ccc040db927b55ccb2f04686,2023-07-13,20.65986321722714,77.300781225917,"[[1718, 904, 1799, 962], [1469, 1059, 1521, 1115], [593, 189, 633, 289], [1782, 463, 1850, 487], [1261, 204, 1325, 303], [1611, 550, 1641, 613], [1295, 165, 1353, 251], [505, 690, 560, 768], [416, 910, 457, 946], [1575, 772, 1669, 856], [1425, 895, 1461, 925], [1357, 29, 1451, 114], [1908, 149, 2003, 239], [1081, 592, 1106, 652], [227, 278, 259, 334], [1053, 892, 1097, 991], [1234, 763, 1296, 832], [1496, 683, 1571, 746], [534, 171, 593, 197], [1415, 255, 1497, 312], [758, 9, 815, 63], [560, 916, 620, 935], [1277, 915, 1306, 1005], [1594, 245, 1624, 323], [600, 833, 670, 894], [1775, 684, 1829, 758]]",26,0,5,3,5,5,2,0,1,5,9,17,98031,90.41,77.66,93.4,88.35,98.08,Akola,Maharashtra,south-west,clouds,28.7
